<!-- ALREADYCSV -->
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,23,SAS,NBA,PF,19,0,208,19,65,.292,9,41,.220,10,24,.417,.362,5,10,.500,12,29,41,17,5,1,7,16,52
2009-10,24,TOT,NBA,PF,46,29,1427,193,449,.430,50,152,.329,143,297,.481,.486,103,134,.769,84,236,320,87,32,33,46,128,539
2009-10,24,POR,NBA,PF,2,0,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,0,1,0
2009-10,24,GSW,NBA,PF,44,29,1423,193,448,.431,50,151,.331,143,297,.481,.487,103,134,.769,84,235,319,87,32,33,46,127,539
2010-11,25,MIN,NBA,SF,65,4,1362,141,313,.450,47,115,.409,94,198,.475,.526,105,131,.802,92,203,295,82,28,28,49,145,434
2011-12,26,MIN,NBA,SF,51,0,882,71,182,.390,25,101,.248,46,81,.568,.459,41,55,.745,50,103,153,22,18,19,35,86,208
2012-13,27,ATL,NBA,SF,62,11,963,82,216,.380,45,133,.338,37,83,.446,.484,44,51,.863,31,124,155,32,15,12,36,66,253
2013-14,28,CHA,NBA,PF,64,9,1298,129,307,.420,102,247,.413,27,60,.450,.586,33,41,.805,33,135,168,42,19,15,23,82,393
2014-15,29,TOT,NBA,PF,76,11,1432,161,393,.410,106,290,.366,55,103,.534,.545,54,69,.783,51,185,236,59,24,16,51,137,482
2014-15,29,PHO,NBA,PF,24,0,272,26,74,.351,24,62,.387,2,12,.167,.514,4,6,.667,6,38,44,10,4,1,11,20,80
2014-15,29,DET,NBA,PF,52,11,1160,135,319,.423,82,228,.360,53,91,.582,.552,50,63,.794,45,147,192,49,20,15,40,117,402
2015-16,30,DET,NBA,PF,18,0,357,25,79,.316,20,62,.323,5,17,.294,.443,5,9,.556,11,44,55,12,8,4,3,25,75
Career,,,NBA,,401,64,7929,821,2004,.410,404,1141,.354,417,863,.483,.510,390,500,.780,364,1059,1423,353,149,128,250,685,2436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,116,4,2244,212,495,.428,72,216,.333,140,279,.502,.501,146,186,.785,142,306,448,104,46,47,84,231,642
2 seasons,,DET,NBA,,70,11,1517,160,398,.402,102,290,.352,58,108,.537,.530,55,72,.764,56,191,247,61,28,19,43,142,477
1 season,,CHA,NBA,,64,9,1298,129,307,.420,102,247,.413,27,60,.450,.586,33,41,.805,33,135,168,42,19,15,23,82,393
1 season,,ATL,NBA,,62,11,963,82,216,.380,45,133,.338,37,83,.446,.484,44,51,.863,31,124,155,32,15,12,36,66,253
1 season,,GSW,NBA,,44,29,1423,193,448,.431,50,151,.331,143,297,.481,.487,103,134,.769,84,235,319,87,32,33,46,127,539
1 season,,PHO,NBA,,24,0,272,26,74,.351,24,62,.387,2,12,.167,.514,4,6,.667,6,38,44,10,4,1,11,20,80
1 season,,SAS,NBA,,19,0,208,19,65,.292,9,41,.220,10,24,.417,.362,5,10,.500,12,29,41,17,5,1,7,16,52
1 season,,POR,NBA,,2,0,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,0,1,0
