<!-- ALREADYCSV -->
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,19,MIL,NBA,PF,66,14,973,139,363,.383,54,148,.365,85,215,.395,.457,70,89,.787,58,131,189,49,27,17,51,147,402
2007-08,20,Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain)
2008-09,21,Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain),Did Not Play&nbsp;(other pro league—Spain)
2009-10,22,MIL,NBA,PF,81,31,1898,323,729,.443,81,241,.336,242,488,.496,.499,113,158,.715,157,360,517,84,53,23,71,251,840
2010-11,23,MIL,NBA,PF,60,34,1505,221,507,.436,36,121,.298,185,386,.479,.471,93,104,.894,105,260,365,56,51,24,63,159,571
2011-12,24,MIL,NBA,PF,60,41,1655,294,597,.492,51,112,.455,243,485,.501,.535,143,183,.781,196,333,529,71,42,44,76,133,782
2012-13,25,MIL,NBA,PF,73,54,2012,371,803,.462,95,214,.444,276,589,.469,.521,125,157,.796,154,366,520,117,68,36,75,185,962
2013-14,26,MIL,NBA,PF,55,47,1478,237,579,.409,37,131,.282,200,448,.446,.441,107,130,.823,107,235,342,72,46,8,61,135,618
2014-15,27,MIL,NBA,PF,58,36,1319,263,557,.472,74,190,.389,189,367,.515,.539,69,107,.645,80,197,277,56,36,19,45,149,669
2015-16,28,DET,NBA,PF,19,19,493,69,156,.442,30,71,.423,39,85,.459,.538,30,38,.789,29,40,69,22,9,7,23,44,198
Career,,,NBA,,472,276,11333,1917,4291,.447,458,1228,.373,1459,3063,.476,.500,750,966,.776,886,1922,2808,527,332,178,465,1203,5042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MIL,NBA,,453,257,10840,1848,4135,.447,428,1157,.370,1420,2978,.477,.499,720,928,.776,857,1882,2739,505,323,171,442,1159,4844
1 season,,DET,NBA,,19,19,493,69,156,.442,30,71,.423,39,85,.459,.538,30,38,.789,29,40,69,22,9,7,23,44,198
