<!-- ALREADYCSV -->
20,,2014-12-05,27-042,UTA,,ORL,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,6,2014-12-08,27-045,UTA,@,SAC,L (-9),0,2:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
22,,2014-12-09,27-046,UTA,,SAS,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,7,2014-12-12,27-049,UTA,,MIA,L (-5),0,6:09,1,2,.500,0,0,,0,0,,2,2,4,0,0,0,1,1,2,1.6,+5
24,8,2014-12-14,27-051,UTA,@,WAS,L (-9),0,5:16,1,3,.333,0,1,.000,1,1,1.000,0,0,0,0,0,1,0,2,3,1.2,-3
25,9,2014-12-16,27-053,UTA,@,NOP,L (-8),0,4:46,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-0.4,-9
26,,2014-12-17,27-054,UTA,,MIA,W (+18),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,,2014-12-19,27-056,UTA,,ORL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,,2014-12-20,27-057,UTA,,CHO,L (-18),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,,2014-12-22,27-059,UTA,,MEM,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,,2014-12-27,27-064,UTA,,PHI,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,,2014-12-29,27-066,UTA,,LAC,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,,2014-12-30,27-067,UTA,,MIN,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,,2015-01-02,27-070,UTA,,ATL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,10,2015-01-03,27-071,UTA,@,MIN,W (+12),0,14:35,3,4,.750,1,1,1.000,2,2,1.000,1,1,2,0,1,2,1,0,9,9.8,-2
35,11,2015-01-05,27-073,UTA,,IND,L (-4),0,3:09,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-8
36,12,2015-01-07,27-075,UTA,@,CHI,W (+20),0,2:51,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,1.3,-4
37,,2015-01-09,27-077,UTA,,OKC,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,13,2015-01-10,27-078,UTA,@,HOU,L (-15),0,8:42,0,1,.000,0,0,,2,2,1.000,2,4,6,1,2,1,0,1,2,6.9,+2
39,14,2015-01-13,27-081,UTA,,GSW,L (-11),0,2:32,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+4
40,,2015-01-16,27-084,UTA,,LAL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,15,2015-01-18,27-086,UTA,@,SAS,L (-20),0,4:37,2,3,.667,0,0,,0,0,,0,1,1,0,1,2,0,0,4,5.4,+8
42,16,2015-01-21,27-089,UTA,@,CLE,L (-14),0,1:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
43,,2015-01-22,27-090,UTA,,MIL,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,17,2015-01-24,27-092,UTA,,BRK,W (+35),0,1:56,0,1,.000,0,0,,0,0,,0,2,2,0,0,1,0,0,0,0.6,+3
45,,2015-01-26,27-094,UTA,,BOS,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,,2015-01-28,27-096,UTA,,LAC,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,,2015-01-30,27-098,UTA,,GSW,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,,2015-02-03,27-102,UTA,,POR,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,,2015-02-04,27-103,UTA,,MEM,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,,2015-02-06,27-105,UTA,,PHO,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,,2015-02-07,27-106,UTA,,SAC,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,,2015-02-09,27-108,UTA,,NOP,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,,2015-02-11,27-110,UTA,,DAL,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,18,2015-02-20,27-119,UTA,,POR,W (+16),0,12:08,1,1,1.000,0,0,,0,0,,1,2,3,1,0,0,0,0,2,3.7,+23
55,19,2015-02-23,27-122,UTA,,SAS,W (+9),0,6:06,0,0,,0,0,,0,0,,1,2,3,0,0,0,0,0,0,1.3,+3
56,20,2015-02-25,27-124,UTA,,LAL,L (-3),0,4:19,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,+1
57,21,2015-02-27,27-126,UTA,@,DEN,W (+22),0,13:25,0,0,,0,0,,0,0,,1,0,1,1,0,1,0,3,0,0.9,-8
58,,2015-02-28,27-127,UTA,,MIL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,22,2015-03-03,27-130,UTA,@,MEM,W (+11),0,11:36,2,3,.667,0,0,,0,0,,1,6,7,0,0,1,0,1,4,5.5,+12
60,23,2015-03-04,27-131,UTA,@,BOS,L (-1),0,7:19,2,3,.667,0,0,,0,1,.000,0,3,3,0,0,0,0,1,4,2.8,-7
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,24,2015-03-06,27-133,UTA,@,PHI,W (+6),0,4:54,1,1,1.000,0,0,,0,2,.000,0,0,0,1,0,1,0,1,2,1.9,-2
62,,2015-03-08,27-135,UTA,,BRK,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,25,2015-03-10,27-137,UTA,,NYK,W (+5),0,4:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0,-1.2,-3
64,26,2015-03-12,27-139,UTA,,HOU,W (+18),0,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
65,,2015-03-14,27-141,UTA,,DET,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
66,27,2015-03-16,27-143,UTA,,CHO,W (+28),0,5:57,0,0,,0,0,,2,2,1.000,0,2,2,0,1,0,1,0,2,2.6,-5
67,,2015-03-18,27-145,UTA,,WAS,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
68,,2015-03-19,27-146,UTA,,LAL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
69,,2015-03-21,27-148,UTA,,GSW,L (-15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
70,28,2015-03-23,27-150,UTA,,MIN,L (-2),0,2:18,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-3
71,,2015-03-25,27-152,UTA,,POR,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,29,2015-03-27,27-154,UTA,@,DEN,L (-16),0,12:15,0,0,,0,0,,2,2,1.000,1,1,2,2,0,0,0,3,2,3.2,-3
73,30,2015-03-28,27-155,UTA,,OKC,W (+5),0,7:17,2,2,1.000,0,0,,0,0,,2,1,3,0,0,0,0,0,4,5.1,+7
74,31,2015-03-30,27-157,UTA,@,MIN,W (+20),0,18:18,2,4,.500,0,1,.000,0,0,,2,3,5,0,0,0,0,4,4,2.7,-1
75,32,2015-04-01,27-159,UTA,,DEN,W (+14),0,5:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2.0,-2
76,,2015-04-04,27-162,UTA,,PHO,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,33,2015-04-05,27-163,UTA,@,SAC,W (+6),0,7:55,4,6,.667,0,0,,2,2,1.000,2,0,2,0,1,1,1,0,10,9.5,+10
78,34,2015-04-08,27-166,UTA,,SAC,W (+12),0,9:14,0,0,,0,0,,4,4,1.000,0,0,0,0,0,0,1,3,4,1.8,-2
79,35,2015-04-10,27-168,UTA,,MEM,L (-1),0,9:40,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,1.9,+11
80,36,2015-04-11,27-169,UTA,@,POR,W (+6),0,14:50,3,5,.600,0,0,,6,6,1.000,3,2,5,1,1,0,0,2,12,13.3,+17
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,37,2015-04-13,27-171,UTA,,DAL,W (+17),0,15:46,0,1,.000,0,0,,1,2,.500,0,5,5,0,2,0,0,0,1,3.4,+6
82,38,2015-04-15,27-173,UTA,@,HOU,L (-26),0,21:40,4,9,.444,0,1,.000,2,3,.667,4,2,6,3,2,0,0,1,10,12.0,-16
